Name,alpha,delta,e_eps,model,pick_neighbor,test/acc,dataset,Unnamed: 0
99b5f6c8-ea50-11ed-9aa9-54b20380cf4d,0.75,0.1,0.1,gat,top,79.35007385524372,cora,
71e0f6f6-ea50-11ed-9aa9-54b20380cf4d,0.0,0.5,2.0,sage,top,81.44756277695716,cora,
4b5ca12d-ea50-11ed-9aa9-54b20380cf4d,0.0,1.0,0.1,sage,top,81.77252584933531,cora,
1c73f011-ea50-11ed-9aa9-54b20380cf4d,0.25,0.5,0.1,gat,top,79.51255539143278,cora,
10b25bc4-ea50-11ed-9aa9-54b20380cf4d,0.5,0.0,inf,gcn,top,81.71344165435747,cora,
df3b8d00-ea4f-11ed-9aa9-54b20380cf4d,0.75,0.1,2.0,gat,top,80.63515509601181,cora,
b635de30-ea4f-11ed-9aa9-54b20380cf4d,1.0,0.0,8.0,sage,top,81.94977843426884,cora,
8f0c31b7-ea4f-11ed-9aa9-54b20380cf4d,0.75,0.5,1.0,sage,top,81.69867060561299,cora,
6866b158-ea4f-11ed-9aa9-54b20380cf4d,1.0,0.1,1.0,sage,top,81.69867060561299,cora,
5bdffc5b-ea4f-11ed-9aa9-54b20380cf4d,1.0,0.1,inf,gcn,top,81.71344165435747,cora,
31976650-ea4f-11ed-9aa9-54b20380cf4d,0.75,0.5,2.0,gat,top,81.25553914327918,cora,
09d115db-ea4f-11ed-9aa9-54b20380cf4d,0.5,0.25,2.0,sage,top,81.61004431314623,cora,
e04857b5-ea4e-11ed-9aa9-54b20380cf4d,1.0,0.5,1.0,gcn,top,81.72821270310192,cora,
d4920847-ea4e-11ed-9aa9-54b20380cf4d,0.0,0.0,inf,gat,top,79.80797636632201,cora,
acd6f02d-ea4e-11ed-9aa9-54b20380cf4d,0.75,0.25,1.0,gcn,top,81.72821270310192,cora,
82c10c59-ea4e-11ed-9aa9-54b20380cf4d,0.5,0.25,1.0,gcn,top,81.46233382570162,cora,
5cd2ca67-ea4e-11ed-9aa9-54b20380cf4d,0.25,1.0,0.1,sage,top,81.77252584933531,cora,
33ee012f-ea4e-11ed-9aa9-54b20380cf4d,0.25,1.0,1.0,gcn,top,81.71344165435747,cora,
05ae8548-ea4e-11ed-9aa9-54b20380cf4d,0.5,0.0,0.1,sage,top,77.23781388478582,cora,
dddc93a7-ea4d-11ed-9aa9-54b20380cf4d,0.75,0.25,2.0,gcn,top,81.65435745937961,cora,
b7598929-ea4d-11ed-9aa9-54b20380cf4d,0.25,1.0,8.0,sage,top,81.77252584933531,cora,
ab8d92b5-ea4d-11ed-9aa9-54b20380cf4d,1.0,0.1,inf,gat,top,79.21713441654359,cora,
757f2eb9-ea4d-11ed-9aa9-54b20380cf4d,0.0,0.0,0.1,gat,top,75.62776957163958,cora,
46915741-ea4d-11ed-9aa9-54b20380cf4d,0.25,0.1,1.0,gcn,top,81.12259970457903,cora,
3ae58a17-ea4d-11ed-9aa9-54b20380cf4d,0.75,0.0,inf,sage,top,81.77252584933531,cora,
130c3adb-ea4d-11ed-9aa9-54b20380cf4d,0.0,1.0,2.0,gcn,top,81.71344165435747,cora,
ea05eec0-ea4c-11ed-9aa9-54b20380cf4d,0.75,0.25,8.0,gat,top,80.13293943870015,cora,
b3eee2b7-ea4c-11ed-9aa9-54b20380cf4d,0.5,0.0,1.0,gat,top,77.74002954209747,cora,
7f0df5a2-ea4c-11ed-9aa9-54b20380cf4d,0.25,0.1,1.0,gat,top,78.41949778434268,cora,
5169b7d9-ea4c-11ed-9aa9-54b20380cf4d,0.5,0.25,0.1,gat,top,80.02954209748893,cora,
2ad52752-ea4c-11ed-9aa9-54b20380cf4d,0.0,1.0,1.0,sage,top,81.77252584933531,cora,
027af815-ea4c-11ed-9aa9-54b20380cf4d,1.0,1.0,2.0,gat,top,78.72968980797637,cora,
cc7b3654-ea4b-11ed-9aa9-54b20380cf4d,0.0,0.0,1.0,gat,top,77.82865583456424,cora,
9d11207e-ea4b-11ed-9aa9-54b20380cf4d,0.0,0.5,1.0,gat,top,80.13293943870015,cora,
679d2d2c-ea4b-11ed-9aa9-54b20380cf4d,0.0,0.1,1.0,gat,top,79.68980797636632,cora,
3ea0ed80-ea4b-11ed-9aa9-54b20380cf4d,0.75,0.1,0.1,sage,top,81.19645494830134,cora,
16f7316b-ea4b-11ed-9aa9-54b20380cf4d,0.0,1.0,1.0,gat,top,79.98522895125555,cora,
ee132730-ea4a-11ed-9aa9-54b20380cf4d,0.5,1.0,8.0,gat,top,79.03988183161005,cora,
bf1d32ef-ea4a-11ed-9aa9-54b20380cf4d,0.75,0.1,1.0,gat,top,80.6056129985229,cora,
b491e378-ea4a-11ed-9aa9-54b20380cf4d,0.25,0.1,inf,sage,top,81.77252584933531,cora,
82aeba1d-ea4a-11ed-9aa9-54b20380cf4d,0.75,0.0,1.0,gcn,top,79.45347119645494,cora,
54c43053-ea4a-11ed-9aa9-54b20380cf4d,0.5,0.0,2.0,sage,top,81.68389955686855,cora,
2d02965b-ea4a-11ed-9aa9-54b20380cf4d,0.5,1.0,1.0,gat,top,78.98079763663219,cora,
211693b7-ea4a-11ed-9aa9-54b20380cf4d,0.75,0.5,inf,gcn,top,81.71344165435747,cora,
ee99d5cf-ea49-11ed-9aa9-54b20380cf4d,0.0,0.0,8.0,gat,top,80.1477104874446,cora,
bdec6ac1-ea49-11ed-9aa9-54b20380cf4d,0.75,0.0,0.1,gcn,top,76.61742983751847,cora,
9272b238-ea49-11ed-9aa9-54b20380cf4d,0.75,0.1,2.0,gcn,top,81.06351550960119,cora,
6645133a-ea49-11ed-9aa9-54b20380cf4d,0.25,0.25,1.0,sage,top,80.84194977843427,cora,
3f20b151-ea49-11ed-9aa9-54b20380cf4d,1.0,0.25,8.0,sage,top,82.09748892171345,cora,
180d269b-ea49-11ed-9aa9-54b20380cf4d,0.25,0.5,2.0,sage,top,82.11225997045791,cora,
0c2f7a55-ea49-11ed-9aa9-54b20380cf4d,1.0,0.0,inf,gat,top,79.37961595273264,cora,
de7187e9-ea48-11ed-9aa9-54b20380cf4d,1.0,0.0,8.0,gat,top,79.80797636632202,cora,
b56dd261-ea48-11ed-9aa9-54b20380cf4d,1.0,0.1,2.0,gcn,top,81.65435745937961,cora,
8b56bd80-ea48-11ed-9aa9-54b20380cf4d,1.0,0.1,8.0,gcn,top,81.83161004431315,cora,
8203f75d-ea48-11ed-9aa9-54b20380cf4d,0.25,0.5,inf,sage,top,81.77252584933531,cora,
5b726230-ea48-11ed-9aa9-54b20380cf4d,1.0,0.5,2.0,sage,top,81.80206794682422,cora,
2c3e3f53-ea48-11ed-9aa9-54b20380cf4d,0.0,0.0,2.0,sage,top,81.15214180206794,cora,
ffc25cf2-ea47-11ed-9aa9-54b20380cf4d,0.25,0.1,0.1,sage,top,77.94682422451993,cora,
d2a01655-ea47-11ed-9aa9-54b20380cf4d,0.0,0.25,2.0,sage,top,81.32939438700149,cora,
a3730367-ea47-11ed-9aa9-54b20380cf4d,1.0,0.25,0.1,gat,top,80.54652880354506,cora,
72aeb7cb-ea47-11ed-9aa9-54b20380cf4d,0.75,0.0,8.0,gcn,top,82.23042836041358,cora,
4929cadd-ea47-11ed-9aa9-54b20380cf4d,0.0,1.0,2.0,gat,top,79.29098966026588,cora,
1e6f5571-ea47-11ed-9aa9-54b20380cf4d,0.5,0.25,0.1,gcn,top,80.91580502215656,cora,
eb3dbbb4-ea46-11ed-9aa9-54b20380cf4d,0.0,0.25,0.1,gat,top,77.78434268833087,cora,
c23c2246-ea46-11ed-9aa9-54b20380cf4d,0.25,1.0,2.0,gcn,top,81.71344165435747,cora,
934e3581-ea46-11ed-9aa9-54b20380cf4d,0.0,0.1,8.0,gcn,top,81.03397341211226,cora,
6b90c905-ea46-11ed-9aa9-54b20380cf4d,0.25,1.0,8.0,gat,top,79.37961595273264,cora,
40110ed6-ea46-11ed-9aa9-54b20380cf4d,1.0,0.5,1.0,gat,top,80.25110782865583,cora,
1733eef5-ea46-11ed-9aa9-54b20380cf4d,0.75,0.1,2.0,sage,top,81.78729689807977,cora,
ec212233-ea45-11ed-9aa9-54b20380cf4d,0.0,1.0,0.1,gat,top,79.83751846381094,cora,
bede9a71-ea45-11ed-9aa9-54b20380cf4d,0.25,0.5,2.0,gat,top,80.70901033973412,cora,
98d267bb-ea45-11ed-9aa9-54b20380cf4d,0.75,1.0,8.0,sage,top,81.77252584933531,cora,
7094d555-ea45-11ed-9aa9-54b20380cf4d,0.25,0.5,8.0,sage,top,82.06794682422452,cora,
46722c46-ea45-11ed-9aa9-54b20380cf4d,0.75,0.25,2.0,gat,top,81.10782865583455,cora,
1fce871c-ea45-11ed-9aa9-54b20380cf4d,0.75,1.0,2.0,sage,top,81.77252584933531,cora,
11bcbcfd-ea45-11ed-9aa9-54b20380cf4d,0.75,0.1,inf,gcn,top,81.71344165435747,cora,
e2472750-ea44-11ed-9aa9-54b20380cf4d,0.0,0.1,2.0,gcn,top,80.90103397341211,cora,
b6f8670c-ea44-11ed-9aa9-54b20380cf4d,1.0,0.0,8.0,gcn,top,81.99409158050221,cora,
ab4c0f1d-ea44-11ed-9aa9-54b20380cf4d,0.5,0.5,inf,gcn,top,81.71344165435747,cora,
9f9ce99b-ea44-11ed-9aa9-54b20380cf4d,0.25,0.25,inf,gcn,top,81.71344165435747,cora,
6f929d6a-ea44-11ed-9aa9-54b20380cf4d,0.25,0.1,2.0,gcn,top,81.44756277695716,cora,
4434a295-ea44-11ed-9aa9-54b20380cf4d,0.75,0.1,0.1,gcn,top,81.2850812407681,cora,
38836567-ea44-11ed-9aa9-54b20380cf4d,0.0,0.25,inf,gat,top,79.7341211225997,cora,
2e067a49-ea44-11ed-9aa9-54b20380cf4d,0.5,0.25,inf,sage,top,81.77252584933531,cora,
063c2133-ea44-11ed-9aa9-54b20380cf4d,1.0,0.1,1.0,gcn,top,81.72821270310192,cora,
dcf72d3e-ea43-11ed-9aa9-54b20380cf4d,0.25,1.0,2.0,gat,top,79.35007385524372,cora,
d13b1964-ea43-11ed-9aa9-54b20380cf4d,1.0,1.0,inf,gat,top,79.52732644017723,cora,
c7275d7a-ea43-11ed-9aa9-54b20380cf4d,1.0,0.0,inf,sage,top,81.77252584933531,cora,
984d1981-ea43-11ed-9aa9-54b20380cf4d,0.25,0.5,1.0,gat,top,80.69423929098966,cora,
694ec0f6-ea43-11ed-9aa9-54b20380cf4d,0.5,0.0,1.0,sage,top,80.47267355982275,cora,
4191202c-ea43-11ed-9aa9-54b20380cf4d,0.5,0.25,8.0,sage,top,81.35893648449039,cora,
1a752eb2-ea43-11ed-9aa9-54b20380cf4d,0.5,0.5,8.0,sage,top,81.99409158050221,cora,
0db6f994-ea43-11ed-9aa9-54b20380cf4d,0.25,0.5,inf,gat,top,78.87740029542097,cora,
debfb552-ea42-11ed-9aa9-54b20380cf4d,0.5,0.0,1.0,gcn,top,79.615952732644,cora,
d2b959f7-ea42-11ed-9aa9-54b20380cf4d,0.0,0.0,inf,gcn,top,81.71344165435747,cora,
a094867e-ea42-11ed-9aa9-54b20380cf4d,1.0,0.0,2.0,gat,top,78.58197932053176,cora,
6f63fe9e-ea42-11ed-9aa9-54b20380cf4d,0.0,0.25,0.1,gcn,top,79.58641063515509,cora,
488d779f-ea42-11ed-9aa9-54b20380cf4d,1.0,0.25,0.1,sage,top,81.83161004431314,cora,
3b2956a1-ea42-11ed-9aa9-54b20380cf4d,0.25,1.0,inf,gat,top,79.91137370753323,cora,
2f67163b-ea42-11ed-9aa9-54b20380cf4d,0.0,0.5,inf,gcn,top,81.71344165435747,cora,
06fbb2a4-ea42-11ed-9aa9-54b20380cf4d,0.5,1.0,8.0,gcn,top,81.71344165435747,cora,
fbf2fc30-ea41-11ed-9aa9-54b20380cf4d,1.0,0.25,inf,sage,top,81.77252584933531,cora,
d1d9d035-ea41-11ed-9aa9-54b20380cf4d,0.25,0.25,8.0,sage,top,81.24076809453473,cora,
a8edd5b0-ea41-11ed-9aa9-54b20380cf4d,1.0,1.0,2.0,gcn,top,81.71344165435747,cora,
7fe32f64-ea41-11ed-9aa9-54b20380cf4d,0.75,1.0,0.1,gcn,top,81.71344165435747,cora,
59f7b6b4-ea41-11ed-9aa9-54b20380cf4d,1.0,1.0,1.0,sage,top,81.77252584933531,cora,
2b14e115-ea41-11ed-9aa9-54b20380cf4d,0.5,0.25,2.0,gat,top,81.1669128508124,cora,
fe9f9e7e-ea40-11ed-9aa9-54b20380cf4d,0.0,0.1,0.1,sage,top,77.84342688330871,cora,
d36e9365-ea40-11ed-9aa9-54b20380cf4d,1.0,1.0,1.0,gat,top,79.5864106351551,cora,
a2289d0e-ea40-11ed-9aa9-54b20380cf4d,0.25,0.25,0.1,gat,top,79.52732644017725,cora,
78b8f197-ea40-11ed-9aa9-54b20380cf4d,1.0,1.0,1.0,gcn,top,81.71344165435747,cora,
521bce72-ea40-11ed-9aa9-54b20380cf4d,0.5,0.5,2.0,sage,top,81.698670605613,cora,
4660d14b-ea40-11ed-9aa9-54b20380cf4d,0.75,1.0,inf,gcn,top,81.71344165435747,cora,
1b324393-ea40-11ed-9aa9-54b20380cf4d,0.5,0.5,1.0,gcn,top,81.77252584933531,cora,
0f733a10-ea40-11ed-9aa9-54b20380cf4d,0.5,0.5,inf,gat,top,79.9261447562777,cora,
e1bbe6ed-ea3f-11ed-9aa9-54b20380cf4d,0.0,0.25,8.0,gcn,top,82.09748892171345,cora,
b71d5da0-ea3f-11ed-9aa9-54b20380cf4d,0.25,1.0,8.0,gcn,top,81.71344165435747,cora,
8f5a69c9-ea3f-11ed-9aa9-54b20380cf4d,0.0,0.5,8.0,sage,top,81.40324963072378,cora,
6388f3c1-ea3f-11ed-9aa9-54b20380cf4d,0.75,0.5,8.0,gat,top,79.3943870014771,cora,
3cf6cac0-ea3f-11ed-9aa9-54b20380cf4d,0.75,1.0,1.0,sage,top,81.77252584933531,cora,
12de7673-ea3f-11ed-9aa9-54b20380cf4d,0.0,0.5,2.0,gcn,top,81.93500738552437,cora,
e2e73f6a-ea3e-11ed-9aa9-54b20380cf4d,0.75,0.0,1.0,sage,top,80.05908419497783,cora,
b48e2395-ea3e-11ed-9aa9-54b20380cf4d,0.5,0.0,8.0,sage,top,81.75775480059085,cora,
80e4ec58-ea3e-11ed-9aa9-54b20380cf4d,0.25,0.0,2.0,gcn,top,80.63515509601181,cora,
50c274f5-ea3e-11ed-9aa9-54b20380cf4d,0.5,0.0,2.0,gcn,top,80.4135893648449,cora,
29b723af-ea3e-11ed-9aa9-54b20380cf4d,1.0,1.0,8.0,sage,top,81.77252584933531,cora,
fb7e7643-ea3d-11ed-9aa9-54b20380cf4d,0.25,0.1,2.0,sage,top,81.01920236336781,cora,
d0b34e2f-ea3d-11ed-9aa9-54b20380cf4d,1.0,0.25,2.0,gat,top,81.22599704579025,cora,
a69be0a6-ea3d-11ed-9aa9-54b20380cf4d,0.25,0.25,2.0,sage,top,81.2850812407681,cora,
7ace17b6-ea3d-11ed-9aa9-54b20380cf4d,0.75,0.25,1.0,gat,top,80.70901033973412,cora,
6e85ad90-ea3d-11ed-9aa9-54b20380cf4d,1.0,0.25,inf,gat,top,79.98522895125554,cora,
3f119cb7-ea3d-11ed-9aa9-54b20380cf4d,0.5,0.1,8.0,gcn,top,81.69867060561299,cora,
1620dc73-ea3d-11ed-9aa9-54b20380cf4d,0.75,1.0,2.0,gcn,top,81.71344165435747,cora,
ef925e85-ea3c-11ed-9aa9-54b20380cf4d,1.0,1.0,2.0,sage,top,81.77252584933531,cora,
c8f962e5-ea3c-11ed-9aa9-54b20380cf4d,0.25,1.0,2.0,sage,top,81.77252584933531,cora,
987080f2-ea3c-11ed-9aa9-54b20380cf4d,0.75,0.0,0.1,sage,top,76.3367799113737,cora,
67dbce93-ea3c-11ed-9aa9-54b20380cf4d,0.0,0.25,8.0,gat,top,80.36927621861153,cora,
5e6d307b-ea3c-11ed-9aa9-54b20380cf4d,0.75,0.5,inf,sage,top,81.77252584933531,cora,
3a76e51f-ea3c-11ed-9aa9-54b20380cf4d,0.75,0.5,inf,gat,top,79.68980797636632,cora,
af71a39a-e9bc-11ed-9aa9-54b2031aaeeb,0.0,0.0,1.0,sage,top,90.8259166963332,facebook,
28b9064a-e9b8-11ed-9aa9-54b2031aaeeb,0.75,0.0,8.0,gcn,top,91.8636525453898,facebook,
c9345c91-e9b4-11ed-9aa9-54b2031aaeeb,0.75,0.5,0.1,gcn,top,91.9312922748309,facebook,
7647d8a4-e9b1-11ed-9aa9-54b2031aaeeb,0.75,0.25,8.0,gat,top,91.15343538625844,facebook,
1800efa4-e9ad-11ed-9aa9-54b2031aaeeb,0.25,0.1,1.0,sage,top,91.1124955500178,facebook,
babb04b8-e9a9-11ed-9aa9-54b2031aaeeb,0.75,1.0,1.0,sage,top,91.78355286578854,facebook,
7410c075-e9a6-11ed-9aa9-54b2031aaeeb,0.75,0.25,8.0,sage,top,91.80313278746884,facebook,
ba93b03f-e9a2-11ed-9aa9-54b2031aaeeb,0.0,0.5,8.0,sage,top,91.82627269490922,facebook,
2a9b2f0e-e99e-11ed-9aa9-54b2031aaeeb,0.5,0.0,2.0,gcn,top,91.42577429690282,facebook,
e71bdb52-e99a-11ed-9aa9-54b2031aaeeb,0.0,1.0,2.0,gcn,top,91.8066927732289,facebook,
d3b02db5-e99a-11ed-9aa9-54b2031aaeeb,0.25,0.1,inf,sage,top,91.78355286578854,facebook,
73e03fec-e996-11ed-9aa9-54b2031aaeeb,0.5,0.1,2.0,gat,top,91.02705589177644,facebook,
594b4a18-e992-11ed-9aa9-54b2031aaeeb,0.25,0.25,2.0,gat,top,91.05197579209684,facebook,
4368c3ea-e992-11ed-9aa9-54b2031aaeeb,1.0,0.0,inf,gcn,top,91.8066927732289,facebook,
eea81e7b-e98e-11ed-9aa9-54b2031aaeeb,0.0,1.0,1.0,gat,top,90.92915628337484,facebook,
d8de99d4-e98e-11ed-9aa9-54b2031aaeeb,0.25,0.25,inf,gcn,top,91.8066927732289,facebook,
b234cfcd-e98a-11ed-9aa9-54b2031aaeeb,0.25,0.25,0.1,gat,top,90.49127803488788,facebook,
180ea805-e986-11ed-9aa9-54b2031aaeeb,0.5,0.0,0.1,gat,top,87.97792808828765,facebook,
0628e1e2-e986-11ed-9aa9-54b2031aaeeb,1.0,0.5,inf,gat,top,90.97009611961552,facebook,
787bba6c-e981-11ed-9aa9-54b2031aaeeb,0.0,0.0,2.0,gat,top,90.82769668921324,facebook,
6286dad0-e981-11ed-9aa9-54b2031aaeeb,1.0,0.25,inf,gcn,top,91.8066927732289,facebook,
1c970a7c-e97e-11ed-9aa9-54b2031aaeeb,0.25,1.0,1.0,gat,top,90.7992168031328,facebook,
18a57ac1-e97a-11ed-9aa9-54b2031aaeeb,0.75,0.1,2.0,sage,top,91.72837308650767,facebook,
6349a291-e976-11ed-9aa9-54b2031aaeeb,0.0,0.5,8.0,gcn,top,91.88679245283018,facebook,
157336f6-e972-11ed-9aa9-54b2031aaeeb,0.5,0.1,0.1,gcn,top,90.24029903880384,facebook,
97d63742-e96d-11ed-9aa9-54b2031aaeeb,0.25,0.0,1.0,gcn,top,90.8009967960128,facebook,
4f10ed22-e96a-11ed-9aa9-54b2031aaeeb,0.5,0.5,1.0,sage,top,91.85475258098968,facebook,
142380c0-e966-11ed-9aa9-54b2031aaeeb,0.0,0.25,2.0,sage,top,91.69455322178712,facebook,
aec80a19-e962-11ed-9aa9-54b2031aaeeb,1.0,0.5,0.1,gat,top,91.1374154503382,facebook,
660047be-e95f-11ed-9aa9-54b2031aaeeb,0.0,1.0,8.0,gat,top,90.8988964044144,facebook,
a5edced2-e95b-11ed-9aa9-54b2031aaeeb,0.5,0.25,8.0,sage,top,91.89035243859024,facebook,
c926877e-e957-11ed-9aa9-54b2031aaeeb,0.0,0.5,8.0,gat,top,90.77785688857244,facebook,
8c479960-e954-11ed-9aa9-54b2031aaeeb,1.0,1.0,1.0,gcn,top,91.8066927732289,facebook,
4c775910-e951-11ed-9aa9-54b2031aaeeb,0.5,1.0,1.0,gcn,top,91.8066927732289,facebook,
cbcd96cd-e94c-11ed-9aa9-54b2031aaeeb,0.25,0.1,0.1,sage,top,89.98042007831968,facebook,
ab33e398-e948-11ed-9aa9-54b2031aaeeb,0.25,0.25,0.1,sage,top,90.97009611961552,facebook,
42bfb521-e944-11ed-9aa9-54b2031aaeeb,0.0,0.1,1.0,gcn,top,91.08045567817727,facebook,
26e07bca-e940-11ed-9aa9-54b2031aaeeb,0.25,0.25,0.1,gcn,top,90.9558561765753,facebook,
c63f7f86-e93c-11ed-9aa9-54b2031aaeeb,1.0,0.25,1.0,gcn,top,91.89213243147027,facebook,
61f2961b-e939-11ed-9aa9-54b2031aaeeb,1.0,0.25,8.0,gat,top,91.12851548593804,facebook,
e58e92b0-e934-11ed-9aa9-54b2031aaeeb,0.75,0.0,8.0,gat,top,91.28515485938055,facebook,
920db696-e931-11ed-9aa9-54b2031aaeeb,0.75,0.5,2.0,gat,top,91.0822356710573,facebook,
7e679bf4-e931-11ed-9aa9-54b2031aaeeb,0.5,0.25,inf,sage,top,91.78355286578854,facebook,
38bcb981-e92d-11ed-9aa9-54b2031aaeeb,0.0,0.25,2.0,gat,top,91.18191527233893,facebook,
da5e6745-e929-11ed-9aa9-54b2031aaeeb,1.0,1.0,1.0,gat,top,90.8935564257743,facebook,
5c4da47f-e925-11ed-9aa9-54b2031aaeeb,0.5,0.0,8.0,sage,top,91.82093271626913,facebook,
4b1a7db2-e925-11ed-9aa9-54b2031aaeeb,1.0,0.1,inf,gat,top,90.85795656817372,facebook,
ffd8ca53-e921-11ed-9aa9-54b2031aaeeb,1.0,0.1,8.0,gat,top,91.05909576361694,facebook,
b797f947-e91e-11ed-9aa9-54b2031aaeeb,0.5,1.0,2.0,gcn,top,91.8066927732289,facebook,
509df22a-e91a-11ed-9aa9-54b2031aaeeb,0.0,0.1,8.0,sage,top,91.81025275898898,facebook,
e6bdf5f0-e915-11ed-9aa9-54b2031aaeeb,0.5,0.1,0.1,gat,top,89.62798148807406,facebook,
a93928cf-e911-11ed-9aa9-54b2031aaeeb,0.0,0.25,8.0,gcn,top,91.8689925240299,facebook,
959f75bd-e911-11ed-9aa9-54b2031aaeeb,0.25,0.5,inf,sage,top,91.78355286578854,facebook,
1f2e02bf-e90d-11ed-9aa9-54b2031aaeeb,0.75,0.0,0.1,sage,top,88.624065503738,facebook,
ae45ac48-e908-11ed-9aa9-54b2031aaeeb,0.0,0.1,2.0,gcn,top,91.5485938056248,facebook,
3866004b-e904-11ed-9aa9-54b2031aaeeb,0.25,0.1,2.0,gat,top,90.4254182983268,facebook,
e5d68532-e8ff-11ed-9aa9-54b2031aaeeb,0.5,0.1,8.0,gcn,top,91.89035243859024,facebook,
203fb5d8-e8fc-11ed-9aa9-54b2031aaeeb,0.0,0.5,2.0,gat,top,90.41117835528658,facebook,
66e820e1-e8f8-11ed-9aa9-54b2031aaeeb,0.0,0.5,2.0,sage,top,91.7568529725881,facebook,
0297dbf8-e8f5-11ed-9aa9-54b2031aaeeb,1.0,0.1,2.0,gat,top,91.16411534353864,facebook,
b0deac96-e8f1-11ed-9aa9-54b2031aaeeb,1.0,0.5,0.1,gcn,top,91.92951228195088,facebook,
9f34679a-e8f1-11ed-9aa9-54b2031aaeeb,0.75,0.25,inf,gat,top,90.7867568529726,facebook,
66bf1896-e8ed-11ed-9aa9-54b2031aaeeb,1.0,0.0,8.0,gat,top,91.29049483802063,facebook,
260678f5-e8e9-11ed-9aa9-54b2031aaeeb,0.0,0.25,1.0,gat,top,90.70487718049128,facebook,
d5768c62-e8e5-11ed-9aa9-54b2031aaeeb,0.5,0.5,0.1,gcn,top,91.85297258810964,facebook,
c3f6986a-e8e1-11ed-9aa9-54b2031aaeeb,1.0,1.0,0.1,gcn,top,91.8066927732289,facebook,
f16af125-e8dd-11ed-9aa9-54b2031aaeeb,0.0,0.5,1.0,gcn,top,91.80491278034889,facebook,
21e48b09-e8da-11ed-9aa9-54b2031aaeeb,0.5,0.25,0.1,gat,top,90.65503737985048,facebook,
0e6fa3b2-e8da-11ed-9aa9-54b2031aaeeb,0.25,0.25,inf,sage,top,91.78355286578854,facebook,
90f0ab4e-e8d5-11ed-9aa9-54b2031aaeeb,0.0,0.0,2.0,gcn,top,91.51477394090423,facebook,
7eace3ed-e8d5-11ed-9aa9-54b2031aaeeb,0.0,0.0,inf,gat,top,90.9932360270559,facebook,
68cb1ed4-e8d5-11ed-9aa9-54b2031aaeeb,0.75,0.0,inf,gcn,top,91.8066927732289,facebook,
22215e62-e8d2-11ed-9aa9-54b2031aaeeb,0.5,1.0,2.0,gat,top,90.7689569241723,facebook,
0fde81af-e8d2-11ed-9aa9-54b2031aaeeb,0.75,0.0,inf,gat,top,91.00569597721608,facebook,
c3df609a-e8ce-11ed-9aa9-54b2031aaeeb,1.0,0.1,1.0,gcn,top,91.89213243147027,facebook,
6cb157a9-e8cb-11ed-9aa9-54b2031aaeeb,1.0,0.5,8.0,sage,top,91.80313278746884,facebook,
0d167712-e8c8-11ed-9aa9-54b2031aaeeb,0.0,1.0,8.0,gcn,top,91.8066927732289,facebook,
ba1a14fc-e8c4-11ed-9aa9-54b2031aaeeb,0.5,0.5,1.0,gat,top,91.08579565681735,facebook,
7e51378c-e8c1-11ed-9aa9-54b2031aaeeb,0.25,1.0,2.0,sage,top,91.78355286578854,facebook,
11f8976a-e8bd-11ed-9aa9-54b2031aaeeb,0.0,0.1,1.0,sage,top,90.9558561765753,facebook,
0008fa9f-e8bd-11ed-9aa9-54b2031aaeeb,0.25,0.0,inf,gat,top,90.84193663225348,facebook,
e739726b-e8b8-11ed-9aa9-54b2031aaeeb,0.25,0.25,1.0,gcn,top,91.52901388394449,facebook,
d1657142-e8b8-11ed-9aa9-54b2031aaeeb,0.75,0.25,inf,gcn,top,91.8066927732289,facebook,
41dd1d72-e8b4-11ed-9aa9-54b2031aaeeb,0.25,0.0,8.0,gat,top,90.9131363474546,facebook,
e7a6634c-e8b0-11ed-9aa9-54b2031aaeeb,1.0,0.1,0.1,gat,top,91.00391598433605,facebook,
9a91746a-e8ad-11ed-9aa9-54b2031aaeeb,1.0,0.5,2.0,gat,top,90.95585617657528,facebook,
3e7f9446-e8aa-11ed-9aa9-54b2031aaeeb,1.0,0.5,8.0,gcn,top,91.88323246707012,facebook,
e6cab09c-e8a6-11ed-9aa9-54b2031aaeeb,0.0,1.0,1.0,sage,top,91.78355286578854,facebook,
d0ef2c74-e8a6-11ed-9aa9-54b2031aaeeb,0.5,0.1,inf,gcn,top,91.8066927732289,facebook,
98596757-e8a2-11ed-9aa9-54b2031aaeeb,0.0,0.25,2.0,gcn,top,91.56995372018513,facebook,
84dcc233-e8a2-11ed-9aa9-54b2031aaeeb,0.0,0.5,inf,sage,top,91.78355286578854,facebook,
10948d5c-e89f-11ed-9aa9-54b2031aaeeb,0.25,0.5,0.1,gcn,top,91.82805268778928,facebook,
552ec869-e89b-11ed-9aa9-54b2031aaeeb,0.0,0.5,0.1,gcn,top,91.5183339266643,facebook,
50aa3541-e897-11ed-9aa9-54b2031aaeeb,0.75,0.1,2.0,gcn,top,91.76753292986828,facebook,
cf8c1434-e892-11ed-9aa9-54b2031aaeeb,0.25,0.0,1.0,gat,top,89.62798148807406,facebook,
701b7019-e88f-11ed-9aa9-54b2031aaeeb,0.75,0.5,1.0,gat,top,91.02883588465644,facebook,
5b5c9a2d-e88f-11ed-9aa9-54b2031aaeeb,0.75,1.0,inf,sage,top,91.78355286578854,facebook,
10db7422-e88c-11ed-9aa9-54b2031aaeeb,1.0,0.25,0.1,sage,top,91.76575293698824,facebook,
